product_id,customer_id,product_category,customer_segment,sales,discount,date
49,685,D,X,473,0.030301941,07-03-2044
35,197,D,Y,369,0.073527112,08-03-2044
38,318,C,Y,913,0.236601502,09-03-2044
41,799,C,Y,724,0.228119736,10-03-2044
11,793,D,Y,595,0.265464745,11-03-2044
48,936,C,X,190,0.203677796,12-03-2044
24,350,C,Y,473,0.088465552,13-03-2044
57,533,B,Y,138,0.164275583,14-03-2044
39,629,B,X,450,0.103698279,15-03-2044
5,855,C,X,626,0.254884348,16-03-2044
53,920,A,X,544,0.187895542,17-03-2044
63,268,C,Z,711,0.256727515,18-03-2044
48,949,B,Z,707,0.23617631,19-03-2044
27,606,A,Z,282,0.270334099,20-03-2044
72,397,A,Y,302,0.197757817,21-03-2044
91,751,B,Z,711,0.039206075,22-03-2044
26,162,B,Z,562,0.126136979,23-03-2044
42,4,C,X,375,0.225959979,24-03-2044
21,328,A,Z,525,0.180191621,25-03-2044
32,827,B,Z,895,0.156434999,26-03-2044
55,172,D,Z,590,0.180605239,27-03-2044
3,358,A,Y,489,0.28713412,28-03-2044
63,909,B,Y,539,0.010107643,29-03-2044
56,25,B,Z,828,0.077489651,30-03-2044
5,242,C,X,684,0.02813979,31-03-2044
95,987,C,Z,887,0.163738621,01-04-2044
29,758,A,Z,393,0.21542772,02-04-2044
14,16,D,X,433,0.231830762,03-04-2044
26,118,A,Z,322,0.16509505,04-04-2044
94,663,C,Z,979,0.00561428,05-04-2044
83,484,A,Z,100,0.175661032,06-04-2044
23,354,A,Z,751,0.07971374,07-04-2044
5,891,B,Y,134,0.269463221,08-04-2044
51,593,A,Z,112,0.192727163,09-04-2044
97,621,C,X,663,0.259949899,10-04-2044
40,126,C,X,767,0.257955168,11-04-2044
18,248,D,Y,727,0.032608403,12-04-2044
67,193,A,Y,477,0.043167156,13-04-2044
93,887,D,X,779,0.073153285,14-04-2044
57,197,D,X,644,0.038370685,15-04-2044
28,519,A,X,511,0.111296063,16-04-2044
79,435,D,Z,874,0.146968642,17-04-2044
85,378,B,Y,794,0.035215327,18-04-2044
33,927,B,Y,704,0.147220153,19-04-2044
25,763,B,X,373,0.119531962,20-04-2044
76,724,C,Y,808,0.287613434,21-04-2044
79,529,B,X,252,0.037750425,22-04-2044
15,82,C,X,831,0.160283672,23-04-2044
37,414,A,Z,118,0.005782607,24-04-2044
9,366,B,Z,182,0.032447175,25-04-2044
46,589,D,Y,258,0.128625735,26-04-2044
90,331,C,Y,844,0.098936053,27-04-2044
50,402,B,X,611,0.037753112,28-04-2044
88,502,B,Z,687,0.272005061,29-04-2044
41,695,D,Y,162,0.10659659,30-04-2044
10,995,A,Z,416,0.211583912,01-05-2044
52,809,C,Z,539,0.180250501,02-05-2044
46,473,D,Y,834,0.197448376,03-05-2044
90,28,B,Y,229,0.060437526,04-05-2044
63,547,C,Z,378,0.191404298,05-05-2044
11,443,A,X,617,0.110406149,06-05-2044
80,783,B,Z,328,0.28530273,07-05-2044
40,777,A,Y,822,0.048183072,08-05-2044
39,53,D,Y,870,0.087699115,09-05-2044
5,813,D,Z,404,0.228482348,10-05-2044
34,915,A,Z,146,0.073141286,11-05-2044
75,476,C,X,598,0.14040049,12-05-2044
54,219,A,Z,527,0.027689239,13-05-2044
35,728,B,Y,,0.285147178,14-05-2044
67,456,D,Y,621,0.09147611,15-05-2044
48,971,A,Z,518,0.131980289,16-05-2044
62,963,D,X,981,0.274041416,17-05-2044
69,22,B,Y,941,0.270317261,18-05-2044
35,717,B,Z,523,0.287546415,19-05-2044
35,103,B,X,651,0.217119978,20-05-2044
19,396,B,X,122,0.061647138,21-05-2044
6,663,C,Y,588,0.221809654,22-05-2044
28,957,A,Y,536,0.209892935,23-05-2044
20,680,B,X,855,0.017053369,24-05-2044
81,462,C,X,205,0.288697653,25-05-2044
42,290,C,X,549,0.258369784,26-05-2044
39,985,B,Z,643,0.291459247,27-05-2044
93,758,D,X,631,0.148428619,28-05-2044
12,252,D,Y,412,0.005457739,29-05-2044
58,696,D,Y,638,0.243651033,30-05-2044
65,472,D,Y,864,0.21896953,31-05-2044
19,600,C,Z,290,0.150973651,01-06-2044
38,221,C,Y,120,0.286790849,02-06-2044
39,271,C,Y,392,0.278994712,03-06-2044
15,990,A,Y,933,0.024956365,04-06-2044
76,190,D,Y,977,0.186791332,05-06-2044
38,428,C,Y,374,0.245231312,06-06-2044
11,168,B,Z,171,0.038069702,07-06-2044
88,962,A,Z,711,0.039785921,08-06-2044
8,349,A,Z,677,0.273193755,09-06-2044
88,758,B,Y,348,0.043427426,10-06-2044
89,433,B,Z,735,0.096959034,11-06-2044
18,575,D,Y,542,0.013993393,12-06-2044
17,627,C,Y,784,0.223467711,13-06-2044
29,759,C,Y,321,0.278485342,14-06-2044
56,479,C,Y,944,0.271073798,15-06-2044
22,144,B,X,674,0.175560257,16-06-2044
83,352,C,X,283,0.24214592,17-06-2044
12,413,D,Z,889,0.186668662,18-06-2044
89,265,B,Z,518,0.151687025,19-06-2044
90,357,B,Y,521,0.161506331,20-06-2044
91,877,A,X,294,0.224814707,21-06-2044
16,468,A,Z,900,0.242702848,22-06-2044
38,528,B,Z,988,0.19331698,23-06-2044
98,83,A,Y,475,0.258561585,24-06-2044
22,874,C,Y,346,0.265300509,25-06-2044
78,700,B,Y,978,0.067966488,26-06-2044
95,321,B,X,322,0.038408527,27-06-2044
85,577,B,Y,793,0.081202384,28-06-2044
95,568,C,X,344,0.181509919,29-06-2044
28,690,A,Z,535,0.224401157,30-06-2044
99,318,B,Z,631,0.032516989,01-07-2044
94,962,B,X,421,0.072890908,02-07-2044
3,331,D,Y,335,0.113642267,03-07-2044
12,223,D,Z,381,0.175040036,04-07-2044
92,907,C,Y,148,0.150699007,05-07-2044
35,420,B,Y,752,0.109900363,06-07-2044
66,515,B,Z,945,0.095674032,07-07-2044
74,770,D,Z,546,0.1966146,08-07-2044
87,458,D,Z,170,0.206359424,09-07-2044
24,939,B,X,966,0.02397527,10-07-2044
89,113,D,Z,674,0.291892287,11-07-2044
68,885,C,X,524,0.228512079,12-07-2044
62,452,B,Z,241,0.288639175,13-07-2044
98,495,A,Y,694,0.27845948,14-07-2044
89,364,D,Y,473,0.020867666,15-07-2044
28,37,D,Y,732,0.286411532,16-07-2044
77,526,A,Z,115,0.038496134,17-07-2044
91,164,B,X,623,0.265580134,18-07-2044
32,246,D,X,805,0.276426527,19-07-2044
39,784,B,X,974,0.140469812,20-07-2044
60,691,C,Z,624,0.198498819,21-07-2044
29,879,D,X,749,0.146908466,22-07-2044
37,970,D,Y,515,0.225356473,23-07-2044
84,872,B,Z,759,0.174516234,24-07-2044
70,979,C,Z,397,0.030682927,25-07-2044
48,963,B,X,597,0.185798955,26-07-2044
8,942,C,Z,698,0.070151236,27-07-2044
16,554,B,Y,515,0.290329339,28-07-2044
35,5,C,Z,446,0.134145573,29-07-2044
14,765,A,X,585,0.076215922,30-07-2044
89,109,C,Z,259,0.226094847,31-07-2044
54,463,C,Z,849,0.2044448,01-08-2044
44,912,C,Y,141,0.037764932,02-08-2044
84,109,D,Z,131,0.139719184,03-08-2044
58,981,B,Z,482,0.228987338,04-08-2044
49,474,A,Y,567,0.063836481,05-08-2044
12,555,C,Y,631,0.299837302,06-08-2044
99,979,C,Z,848,0.035203896,07-08-2044
89,855,C,Z,332,0.043654746,08-08-2044
22,917,C,X,188,0.200579808,09-08-2044
87,383,D,Y,402,0.206294122,10-08-2044
57,492,B,X,784,0.08523465,11-08-2044
98,886,D,Y,656,0.285015955,12-08-2044
40,303,C,Y,241,0.037599946,13-08-2044
44,829,B,Z,910,0.279957633,14-08-2044
97,819,A,Z,899,0.194431181,15-08-2044
19,451,B,X,202,0.116495461,16-08-2044
17,968,D,X,234,0.10547936,17-08-2044
6,945,A,Y,848,0.078750885,18-08-2044
32,915,B,Y,556,0.008815945,19-08-2044
21,78,A,Z,789,0.253455339,20-08-2044
28,322,A,Y,843,0.210028971,21-08-2044
86,308,A,n,,,22-08-2044
71,373,B,Z,542,0.153453676,23-08-2044
24,609,B,Z,551,0.223246102,24-08-2044
56,452,C,X,476,0.191848561,25-08-2044
32,869,B,X,526,0.022018551,26-08-2044
53,177,D,Z,302,0.112389384,27-08-2044
9,542,B,Y,682,0.07685567,28-08-2044
57,68,D,Z,248,0.004085498,29-08-2044
43,582,D,Y,492,0.289888038,30-08-2044
92,668,D,Y,384,0.269673981,31-08-2044
2,395,B,Y,281,0.042841451,01-09-2044
39,53,C,Z,308,0.248604996,02-09-2044
99,239,C,Z,511,0.001953595,03-09-2044
93,775,B,X,606,0.091578809,04-09-2044
23,781,A,Y,542,0.036604694,05-09-2044
10,322,A,X,519,0.126027288,06-09-2044
32,324,A,X,721,0.108109476,07-09-2044
90,704,C,Y,764,0.191198003,08-09-2044
3,9,D,Y,869,0.238927374,09-09-2044
6,357,A,Y,741,0.163759152,10-09-2044
96,396,C,Y,920,0.160133428,11-09-2044
30,466,A,Y,802,0.266678309,12-09-2044
89,873,A,X,217,0.057338506,13-09-2044
49,35,B,Y,253,0.258350445,14-09-2044
95,260,D,Z,254,0.111786607,15-09-2044
85,674,B,Z,196,0.051403628,16-09-2044
78,660,A,Z,304,0.007357343,17-09-2044
57,644,D,Y,798,0.270642235,18-09-2044
99,238,A,Z,192,0.046119228,19-09-2044
26,94,C,Y,421,0.221896103,20-09-2044
45,283,D,Y,554,0.058504915,21-09-2044
6,732,C,X,943,0.266535496,22-09-2044
97,360,D,X,171,0.11861765,23-09-2044
5,500,C,Z,297,0.245236129,24-09-2044
36,838,A,Z,112,0.205500414,25-09-2044
88,663,D,X,132,0.29423478,26-09-2044
3,469,B,Y,190,0.188061623,27-09-2044
83,590,B,Y,851,0.051217293,28-09-2044
11,219,A,X,804,0.257681411,29-09-2044
49,928,A,Z,697,0.013547937,30-09-2044
49,243,D,X,945,0.020341563,01-10-2044
28,39,D,Z,394,0.093296589,02-10-2044
29,902,B,Y,380,0.114325299,03-10-2044
87,690,C,X,470,0.062855195,04-10-2044
98,743,D,Y,530,0.27086088,05-10-2044
10,138,C,Y,201,0.011820457,06-10-2044
21,232,C,X,685,0.077323106,07-10-2044
28,350,D,Y,643,0.023546173,08-10-2044
6,877,B,X,789,0.192289262,09-10-2044
92,185,A,X,104,0.029252977,10-10-2044
55,190,A,Y,447,0.02408475,11-10-2044
75,649,D,Y,801,0.027959274,12-10-2044
38,993,C,Y,128,0.087073342,13-10-2044
34,947,C,Z,948,0.250952331,14-10-2044
24,657,B,Z,792,0.029290493,15-10-2044
50,406,A,Y,763,0.036785381,16-10-2044
63,736,C,X,439,0.079829115,17-10-2044
73,108,D,X,467,0.222923768,18-10-2044
12,505,A,Z,300,0.155302096,19-10-2044
78,249,D,Y,468,0.011257769,20-10-2044
14,939,D,Y,632,0.160798563,21-10-2044
22,966,B,Y,407,0.144626632,22-10-2044
96,243,C,X,859,0.077816006,23-10-2044
17,132,A,Y,353,0.195568022,24-10-2044
53,60,D,Z,657,0.181444703,25-10-2044
68,89,C,Y,590,0.197989181,26-10-2044
46,479,D,Y,636,0.024700173,27-10-2044
89,12,B,Z,800,0.144476968,28-10-2044
38,634,D,X,727,0.180747581,29-10-2044
86,749,D,Z,378,0.226521096,30-10-2044
86,426,B,X,631,0.054916266,31-10-2044
12,548,A,X,511,0.047705257,01-11-2044
43,248,C,Z,486,0.192340861,02-11-2044
48,539,C,Z,737,0.116819359,03-11-2044
49,628,D,Z,918,0.299612589,04-11-2044
14,177,A,Z,952,0.024173832,05-11-2044
33,131,A,X,305,0.17868344,06-11-2044
72,391,B,Y,989,0.296072356,07-11-2044
76,306,A,Y,394,0.103179935,08-11-2044
67,624,A,Z,785,0.190110741,09-11-2044
47,12,D,X,260,0.282815911,10-11-2044
75,43,C,Z,294,0.007388251,11-11-2044
50,534,B,X,630,0.073907878,12-11-2044
88,127,A,Z,317,0.271318803,13-11-2044
96,790,C,X,615,0.103760029,14-11-2044
39,81,A,Y,247,0.06223743,15-11-2044
33,777,A,Z,916,0.156479876,16-11-2044
48,216,D,X,412,0.11264297,17-11-2044
95,872,D,Z,888,0.053925162,18-11-2044
65,726,A,X,524,0.134820933,19-11-2044
54,961,D,Y,148,0.269512587,20-11-2044
77,486,C,Y,372,0.005966894,21-11-2044
22,240,C,Y,293,0.076896749,22-11-2044
12,524,C,Z,560,0.039900876,23-11-2044
29,676,B,X,281,0.259942329,24-11-2044
75,739,C,Y,372,0.142806854,25-11-2044
24,347,D,Z,761,0.201301914,26-11-2044
14,545,A,Y,854,0.191317481,27-11-2044
1,98,C,X,433,0.134720656,28-11-2044
14,108,D,Y,614,0.268105393,29-11-2044
17,765,A,Z,,0.140688039,30-11-2044
29,471,A,X,941,0.066603139,01-12-2044
22,404,A,Z,667,0.199737586,02-12-2044
77,487,D,Y,904,0.007413448,03-12-2044
38,566,B,Y,369,0.129179307,04-12-2044
82,745,D,X,117,0.033809063,05-12-2044
34,57,A,Z,792,0.131110049,06-12-2044
47,510,D,Z,480,0.091064045,07-12-2044
70,702,C,X,517,0.091551711,08-12-2044
74,442,C,Y,377,0.101017319,09-12-2044
88,67,B,Z,533,0.177531096,10-12-2044
85,605,D,Y,338,0.117269198,11-12-2044
92,545,D,Y,318,0.275812148,12-12-2044
94,264,C,X,176,0.078937114,13-12-2044
88,254,B,X,675,0.152276788,14-12-2044
29,656,D,Z,601,0.0656057,15-12-2044
35,620,B,X,243,0.117340378,16-12-2044
1,864,B,X,728,0.027445836,17-12-2044
20,735,C,Y,618,0.270885678,18-12-2044
41,429,B,Y,875,0.20317782,19-12-2044
28,470,C,Z,407,0.068615402,20-12-2044
44,210,C,Z,200,0.203334733,21-12-2044
99,206,A,Y,988,0.268171601,22-12-2044
46,483,A,X,659,0.006773291,23-12-2044
79,817,D,Z,117,0.255741612,24-12-2044
27,988,A,X,490,0.125938824,25-12-2044
17,201,D,Y,757,0.182796388,26-12-2044
27,677,C,X,552,0.290446782,27-12-2044
4,469,C,Z,115,0.005209152,28-12-2044
33,613,D,Z,820,0.27600542,29-12-2044
72,667,B,Z,853,0.169582574,30-12-2044
36,824,D,X,654,0.149773019,31-12-2044
56,38,A,Z,809,0.173524495,01-01-2045
98,179,B,X,816,0.211144152,02-01-2045
88,621,A,Z,567,0.184862375,03-01-2045
49,675,B,Z,713,0.202185232,04-01-2045
68,11,A,Z,946,0.256371319,05-01-2045
39,736,D,X,570,0.103293387,06-01-2045
65,341,D,Z,334,0.147205557,07-01-2045
50,784,D,Z,297,0.034737044,08-01-2045
56,876,B,X,293,0.003322807,09-01-2045
41,46,A,Z,473,0.240362327,10-01-2045
72,890,B,X,679,0.269607512,11-01-2045
27,683,A,X,433,0.198237426,12-01-2045
19,280,B,Z,611,0.09927444,13-01-2045
13,445,C,Z,286,0.14913657,14-01-2045
7,943,D,Y,381,0.235021188,15-01-2045
98,780,A,X,355,0.071629531,16-01-2045
9,918,B,X,874,0.056233489,17-01-2045
37,523,A,Y,242,0.098859469,18-01-2045
90,962,C,Z,881,0.058198489,19-01-2045
6,580,D,Y,817,0.200416017,20-01-2045
92,308,A,X,484,0.087844488,21-01-2045
25,890,D,Z,205,0.018532237,22-01-2045
83,293,A,Y,447,0.079386087,23-01-2045
58,306,D,Z,706,0.063441299,24-01-2045
32,482,C,X,129,0.248681747,25-01-2045
98,893,C,X,505,0.16461694,26-01-2045
52,453,A,Y,632,0.224623351,27-01-2045
98,713,B,X,511,0.124163432,28-01-2045
27,324,D,Z,632,0.110283445,29-01-2045
96,868,D,Y,277,0.195098855,30-01-2045
15,848,C,Z,317,0.184211254,31-01-2045
13,821,D,X,220,0.137950423,01-02-2045
36,351,B,Z,729,0.243145987,02-02-2045
25,169,D,Z,903,0.246370784,03-02-2045
73,896,A,Y,152,0.072955614,04-02-2045
10,850,B,Y,208,0.02293361,05-02-2045
53,802,D,Y,198,0.175921962,06-02-2045
76,531,B,Y,860,0.239246879,07-02-2045
77,640,C,Z,484,0.291709313,08-02-2045
18,324,D,Z,180,0.180870182,09-02-2045
97,534,C,Y,893,0.123852341,10-02-2045
1,697,B,X,125,0.202645902,11-02-2045
12,564,A,Z,453,0.063804779,12-02-2045
84,501,C,Y,786,0.108491393,13-02-2045
60,238,A,X,562,0.211938463,14-02-2045
89,727,A,Z,918,0.255571786,15-02-2045
12,465,D,X,335,0.077126878,16-02-2045
93,719,A,Y,547,0.145746042,17-02-2045
82,730,C,Y,296,0.151340928,18-02-2045
5,526,B,Y,363,0.007075967,19-02-2045
58,388,B,X,110,0.082360395,20-02-2045
23,986,A,X,135,0.228116376,21-02-2045
87,763,D,X,928,0.262164852,22-02-2045
55,466,D,X,301,0.123912796,23-02-2045
2,461,C,Y,997,0.134666987,24-02-2045
2,30,C,X,602,0.233949978,25-02-2045
9,687,A,X,554,0.055037714,26-02-2045
24,174,D,Z,625,0.250312714,27-02-2045
81,218,C,X,299,0.058330598,28-02-2045
87,326,A,Y,401,0.208413343,01-03-2045
76,493,C,X,533,0.155830442,02-03-2045
64,521,B,Z,254,0.143203893,03-03-2045
93,943,C,Z,440,0.175605633,04-03-2045
36,250,A,X,999,0.082353066,05-03-2045
77,177,B,Y,424,0.212764427,06-03-2045
68,251,A,Z,586,0.200728326,07-03-2045
77,705,D,Z,774,0.261383439,08-03-2045
57,67,A,Y,684,0.193100128,09-03-2045
3,62,B,Z,,,10-03-2045
12,394,A,Z,743,0.044954927,11-03-2045
73,12,C,Y,292,0.052132902,12-03-2045
66,320,A,X,866,0.295305026,13-03-2045
20,800,A,Z,698,0.124408536,14-03-2045
31,919,B,Z,613,0.168664272,15-03-2045
84,802,A,X,651,0.165253086,16-03-2045
20,448,D,Z,439,0.29761991,17-03-2045
72,944,B,Z,277,0.28895829,18-03-2045
11,85,C,X,536,0.100324806,19-03-2045
29,714,A,Z,169,0.088153966,20-03-2045
36,855,B,Z,526,0.076636601,21-03-2045
51,348,C,Z,932,0.23073686,22-03-2045
50,330,D,X,399,0.290331131,23-03-2045
51,148,C,Y,526,0.153675519,24-03-2045
4,984,C,Z,624,0.197701879,25-03-2045
74,186,B,X,954,0.015483448,26-03-2045
83,952,B,Y,462,0.189385414,27-03-2045
55,821,D,Y,658,0.165166964,28-03-2045
70,253,D,Y,686,0.172224758,29-03-2045
27,985,B,Z,393,0.290908193,30-03-2045
62,373,B,Z,804,0.12459575,31-03-2045
56,218,C,X,855,0.0039971,01-04-2045
80,627,C,X,390,0.15941386,02-04-2045
23,199,D,X,748,0.245858276,03-04-2045
14,820,B,Y,180,0.069552923,04-04-2045
82,292,D,Y,162,0.0599195,05-04-2045
44,593,B,X,434,0.169644943,06-04-2045
58,480,D,X,506,0.039308672,07-04-2045
35,546,C,Z,201,0.250742704,08-04-2045
15,390,C,Z,663,0.069988034,09-04-2045
11,701,A,X,654,0.089059324,10-04-2045
68,910,B,Z,234,0.183271597,11-04-2045
73,268,D,X,262,0.13962253,12-04-2045
92,364,A,X,619,0.270206573,13-04-2045
66,684,B,Y,684,0.121426488,14-04-2045
51,966,C,X,621,0.242498051,15-04-2045
19,459,C,Z,363,0.084426979,16-04-2045
56,211,D,Y,411,0.177466154,17-04-2045
73,835,D,X,962,0.17264291,18-04-2045
1,703,D,Y,844,0.090905058,19-04-2045
77,120,C,Y,118,0.211704715,20-04-2045
42,657,D,Z,624,0.16025945,21-04-2045
76,257,C,Z,291,0.276362898,22-04-2045
11,270,B,X,332,0.044796168,23-04-2045
45,49,C,Z,512,0.093909287,24-04-2045
7,919,C,Y,139,0.227647128,25-04-2045
87,930,D,Y,291,0.258207286,26-04-2045
72,769,D,X,982,0.067310837,27-04-2045
13,491,A,Y,750,0.212885869,28-04-2045
85,586,C,X,806,0.174523579,29-04-2045
42,666,C,X,455,0.191914582,30-04-2045
94,105,A,Y,166,0.066188757,01-05-2045
4,314,D,Z,605,0.074414932,02-05-2045
8,571,B,X,320,0.221224532,03-05-2045
78,451,D,X,458,0.283281288,04-05-2045
58,527,B,Z,117,0.095140685,05-05-2045
19,375,B,X,664,0.274960328,06-05-2045
61,827,B,Z,782,0.111673216,07-05-2045
89,925,B,Y,151,0.20734164,08-05-2045
98,726,B,Y,814,0.157050334,09-05-2045
99,963,B,Z,256,0.132498339,10-05-2045
86,407,B,X,833,0.112161618,11-05-2045
36,510,A,Y,202,0.267990817,12-05-2045
93,201,B,X,669,0.160294506,13-05-2045
28,240,C,Z,704,0.140706516,14-05-2045
95,465,D,Y,426,0.061173988,15-05-2045
92,292,C,X,434,0.166425586,16-05-2045
66,494,A,Y,351,0.009992756,17-05-2045
9,924,C,Z,556,0.003849859,18-05-2045
90,867,C,X,619,0.063170262,19-05-2045
30,314,D,Z,568,0.013460085,20-05-2045
16,648,B,X,958,0.138317937,21-05-2045
4,926,D,X,321,0.294565454,22-05-2045
52,395,D,X,558,0.226970315,23-05-2045
24,606,C,Y,864,0.197441971,24-05-2045
96,72,D,Z,778,0.005160414,25-05-2045
22,497,A,Z,123,0.274840601,26-05-2045
86,136,B,Z,572,0.21943642,27-05-2045
67,834,D,Z,917,0.186728362,28-05-2045
96,410,A,Y,704,0.245095967,29-05-2045
73,910,D,Z,485,0.220527752,30-05-2045
70,206,C,X,294,0.179387059,31-05-2045
58,193,C,X,397,0.219277651,01-06-2045
52,810,B,X,660,0.234798223,02-06-2045
13,685,C,Y,272,0.257987966,03-06-2045
11,148,C,Z,351,0.090281082,04-06-2045
58,324,D,Y,205,0.200589292,05-06-2045
60,890,D,Z,887,0.039743216,06-06-2045
51,168,C,Y,584,0.19205606,07-06-2045
76,118,A,X,707,0.210984711,08-06-2045
43,322,A,Z,723,0.037676192,09-06-2045
30,82,D,X,383,0.21929155,10-06-2045
54,60,B,Y,834,0.207042038,11-06-2045
41,247,A,X,101,0.287430464,12-06-2045
45,739,B,X,181,0.119153359,13-06-2045
74,107,A,Y,505,0.160476389,14-06-2045
42,262,B,Z,557,0.141048685,15-06-2045
89,835,B,Z,883,0.112876913,16-06-2045
44,844,A,X,192,0.020585242,17-06-2045
40,64,C,n,,0.28417444,18-06-2045
98,748,D,Y,249,0.271061764,19-06-2045
74,966,D,X,186,0.070196139,20-06-2045
7,459,A,X,584,0.152413779,21-06-2045
89,645,D,X,476,0.185621053,22-06-2045
24,302,A,Y,244,0.266967838,23-06-2045
41,384,A,X,471,0.09781083,24-06-2045
6,289,B,X,790,0.239538581,25-06-2045
15,309,A,Z,335,0.277600714,26-06-2045
88,945,C,Z,457,0.048685305,27-06-2045
17,724,B,Z,445,0.172094852,28-06-2045
41,343,B,X,606,0.203819368,29-06-2045
27,69,C,Y,344,0.068901466,30-06-2045
15,406,C,X,193,0.002790508,01-07-2045
76,996,D,Z,819,0.294873424,02-07-2045
59,461,C,Y,253,0.238973154,03-07-2045
80,672,D,Y,739,0.110390233,04-07-2045
16,353,B,Y,398,0.168516763,05-07-2045
61,732,A,X,928,0.25201562,06-07-2045
20,574,B,Y,197,0.1353079,07-07-2045
83,718,D,X,292,0.0742282,08-07-2045
63,671,A,Z,354,0.177672235,09-07-2045
64,83,C,Y,443,0.034712732,10-07-2045
80,332,A,Z,414,0.149509265,11-07-2045
6,993,D,X,807,0.173120873,12-07-2045
72,695,A,Z,770,0.110390495,13-07-2045
72,371,A,Y,450,0.217191697,14-07-2045
23,780,B,X,288,0.276321362,15-07-2045
49,83,C,Y,213,0.114578636,16-07-2045
84,370,B,X,832,0.079409573,17-07-2045
15,113,C,Y,935,0.181666192,18-07-2045
3,733,C,X,653,0.181980332,19-07-2045
80,492,B,Y,878,0.162144263,20-07-2045
21,531,D,Z,146,0.270672319,21-07-2045
11,214,A,Y,265,0.153187875,22-07-2045
86,452,B,Y,987,0.165164967,23-07-2045
42,926,C,Z,103,0.10981395,24-07-2045
50,546,D,Z,586,0.270427465,25-07-2045
58,942,A,X,522,0.037019554,26-07-2045
50,633,A,Y,888,0.22492087,27-07-2045
30,43,B,X,804,0.204401022,28-07-2045
69,222,D,X,837,0.242726791,29-07-2045
37,716,A,Y,798,0.0799912,30-07-2045
75,980,A,Z,850,0.28481801,31-07-2045
65,57,D,Z,733,0.177634241,01-08-2045
19,979,A,X,983,0.236220514,02-08-2045
45,36,A,Z,658,0.137554543,03-08-2045
4,174,C,Z,492,0.031901334,04-08-2045
49,487,C,Z,623,0.230680643,05-08-2045
89,688,B,X,461,0.008504276,06-08-2045
29,771,A,Z,565,0.114343602,07-08-2045
35,644,B,Z,813,0.00827489,08-08-2045
73,59,C,X,649,0.18871923,09-08-2045
57,900,B,Y,878,0.036230772,10-08-2045
38,981,B,Y,261,0.282824988,11-08-2045
96,167,D,Y,168,0.070569121,12-08-2045
13,273,A,Z,334,0.194584528,13-08-2045
44,608,C,X,318,0.109542468,14-08-2045
39,142,B,X,198,0.025266928,15-08-2045
49,496,B,Y,237,0.274441218,16-08-2045
91,780,C,Y,438,0.2005529,17-08-2045
5,482,B,Z,631,0.194939015,18-08-2045
39,734,D,X,228,0.081731701,19-08-2045
80,595,D,Y,516,0.256543538,20-08-2045
28,843,A,Y,820,0.095085486,21-08-2045
11,110,C,Z,773,0.176068581,22-08-2045
8,89,B,X,330,0.069648522,23-08-2045
55,369,B,Y,603,0.196626704,24-08-2045
89,917,B,Z,764,0.066748664,25-08-2045
34,707,C,X,413,0.175928686,26-08-2045
97,82,B,Z,894,0.166314474,27-08-2045
58,331,A,X,496,0.115202765,28-08-2045
63,157,C,Z,230,0.204884678,29-08-2045
89,733,C,X,649,0.288569708,30-08-2045
85,756,A,Y,240,0.281675309,31-08-2045
95,102,A,Y,902,0.185885059,01-09-2045
5,970,D,Y,829,0.249926716,02-09-2045
54,133,C,Z,471,0.209138454,03-09-2045
13,976,C,Z,759,0.221526822,04-09-2045
31,440,D,Z,792,0.22381451,05-09-2045
47,733,D,Y,113,0.220562949,06-09-2045
21,685,B,Z,869,0.284858633,07-09-2045
98,269,B,X,680,0.200354918,08-09-2045
59,195,A,X,184,0.080289327,09-09-2045
52,96,B,X,382,0.115875738,10-09-2045
6,681,C,Y,189,0.065037428,11-09-2045
61,320,A,X,507,0.039720703,12-09-2045
84,117,C,Y,841,0.215984283,13-09-2045
8,572,D,Z,266,0.071230358,14-09-2045
47,483,A,Z,675,0.076086934,15-09-2045
89,402,B,X,186,0.060766764,16-09-2045
10,73,D,X,303,0.127240994,17-09-2045
50,355,C,X,345,0.095242532,18-09-2045
18,671,C,X,160,0.040464956,19-09-2045
99,457,B,Z,415,0.000687966,20-09-2045
15,399,A,Y,316,0.157002676,21-09-2045
67,26,C,X,641,0.040124476,22-09-2045
10,526,C,X,931,0.005258091,23-09-2045
59,426,D,Z,802,0.027541965,24-09-2045
28,279,C,Z,819,0.280138542,25-09-2045
76,357,D,X,,,26-09-2045
60,741,D,X,579,0.22418786,27-09-2045
48,82,C,Z,577,0.008817092,28-09-2045
48,709,A,Z,743,0.182499483,29-09-2045
87,513,A,Z,769,0.226528867,30-09-2045
33,535,A,X,474,0.140873117,01-10-2045
54,421,D,Y,325,0.147469103,02-10-2045
5,866,B,Z,551,0.277413868,03-10-2045
30,396,B,X,896,0.06177303,04-10-2045
38,893,C,X,973,0.161006037,05-10-2045
43,565,A,X,467,0.157351358,06-10-2045
99,119,A,Z,695,0.035894,07-10-2045
22,645,C,Y,511,0.112648289,08-10-2045
23,499,B,Z,313,0.292054141,09-10-2045
55,328,C,X,347,0.272026222,10-10-2045
63,707,D,Y,428,0.225857251,11-10-2045
18,77,D,Y,358,0.032191239,12-10-2045
4,768,B,Y,410,0.266727861,13-10-2045
19,144,C,Y,391,0.216715693,14-10-2045
70,793,A,X,109,0.194336371,15-10-2045
42,3,B,Y,763,0.064196001,16-10-2045
35,98,B,Z,724,0.211873029,17-10-2045
10,508,B,Y,179,0.152536584,18-10-2045
